sentence,author
These articles contain no provision for the case of offenses against the law of nations; and consequently leave it in the power of any indiscreet member to embroil the Confederacy with foreign nations,Madison
The provision of the federal articles on the subject of piracies and felonies extends no further than to the establishment of courts for the trial of these offenses,Madison
"The definition of piracies might, perhaps, without inconveniency, be left to the law of nations; though a legislative definition of them is found in most municipal codes",Madison
A definition of felonies on the high seas is evidently requisite,Madison
"Felony is a term of loose signification, even in the common law of England; and of various import in the statute law of that kingdom",Madison
"But neither the common nor the statute law of that, or of any other nation, ought to be a standard for the proceedings of this, unless previously made its own by legislative adoption",Madison
"The meaning of the term, as defined in the codes of the several States, would be as impracticable as the former would be a dishonorable and illegitimate guide",Madison
It is not precisely the same in any two of the States; and varies in each with every revision of its criminal laws,Madison
"For the sake of certainty and uniformity, therefore, the power of defining felonies in this case was in every respect necessary and proper",Madison
"The regulation of foreign commerce, having fallen within several views which have been taken of this subject, has been too fully discussed to need additional proofs here of its being properly submitted to the federal administration",Madison
"It were doubtless to be wished, that the power of prohibiting the importation of slaves had not been postponed until the year 1808, or rather that it had been suffered to have immediate operation",Madison
"But it is not difficult to account, either for this restriction on the general government, or for the manner in which the whole clause is expressed",Madison
"It ought to be considered as a great point gained in favor of humanity, that a period of twenty years may terminate forever, within these States, a traffic which has so long and so loudly upbraided the barbarism of modern policy; that within that period, it will receive a considerable discouragement from the federal government, and may be totally abolished, by a concurrence of the few States which continue the unnatural traffic, in the prohibitory example which has been given by so great a majority of the Union",Madison
"Happy would it be for the unfortunate Africans, if an equal prospect lay before them of being redeemed from the oppressions of their European brethren!Attempts have been made to pervert this clause into an objection against the Constitution, by representing it on one side as a criminal toleration of an illicit practice, and on another as calculated to prevent voluntary and beneficial emigrations from Europe to America",Madison
"I mention these misconstructions, not with a view to give them an answer, for they deserve none, but as specimens of the manner and spirit in which some have thought fit to conduct their opposition to the proposed government",Madison
The powers included in the THIRD class are those which provide for the harmony and proper intercourse among the States,Madison
"Under this head might be included the particular restraints imposed on the authority of the States, and certain powers of the judicial department; but the former are reserved for a distinct class, and the latter will be particularly examined when we arrive at the structure and organization of the government",Madison
"I shall confine myself to a cursory review of the remaining powers comprehended under this third description, to wit: to regulate commerce among the several States and the Indian tribes; to coin money, regulate the value thereof, and of foreign coin; to provide for the punishment of counterfeiting the current coin and secureties of the United States; to fix the standard of weights and measures; to establish a uniform rule of naturalization, and uniform laws of bankruptcy, to prescribe the manner in which the public acts, records, and judicial proceedings of each State shall be proved, and the effect they shall have in other States; and to establish post offices and post roads",Madison
"The defect of power in the existing Confederacy to regulate the commerce between its several members, is in the number of those which have been clearly pointed out by experience",Madison
"To the proofs and remarks which former papers have brought into view on this subject, it may be added that without this supplemental provision, the great and essential power of regulating foreign commerce would have been incomplete and ineffectual",Madison
"A very material object of this power was the relief of the States which import and export through other States, from the improper contributions levied on them by the latter",Madison
"Were these at liberty to regulate the trade between State and State, it must be foreseen that ways would be found out to load the articles of import and export, during the passage through their jurisdiction, with duties which would fall on the makers of the latter and the consumers of the former",Madison
"We may be assured by past experience, that such a practice would be introduced by future contrivances; and both by that and a common knowledge of human affairs, that it would nourish unceasing animosities, and not improbably terminate in serious interruptions of the public tranquillity",Madison
"To those who do not view the question through the medium of passion or of interest, the desire of the commercial States to collect, in any form, an indirect revenue from their uncommercial neighbors, must appear not less impolitic than it is unfair; since it would stimulate the injured party, by resentment as well as interest, to resort to less convenient channels for their foreign trade",Madison
"But the mild voice of reason, pleading the cause of an enlarged and permanent interest, is but too often drowned, before public bodies as well as individuals, by the clamors of an impatient avidity for immediate and immoderate gain",Madison
"The necessity of a superintending authority over the reciprocal trade of confederated States, has been illustrated by other examples as well as our own",Madison
"In Switzerland, where the Union is so very slight, each canton is obliged to allow to merchandises a passage through its jurisdiction into other cantons, without an augmentation of the tolls",Madison
"In Germany it is a law of the empire, that the princes and states shall not lay tolls or customs on bridges, rivers, or passages, without the consent of the emperor and the diet; though it appears from a quotation in an antecedent paper, that the practice in this, as in many other instances in that confederacy, has not followed the law, and has produced there the mischiefs which have been foreseen here",Madison
"Among the restraints imposed by the Union of the Netherlands on its members, one is, that they shall not establish imposts disadvantageous to their neighbors, without the general permission",Madison
"The regulation of commerce with the Indian tribes is very properly unfettered from two limitations in the articles of Confederation, which render the provision obscure and contradictory",Madison
"The power is there restrained to Indians, not members of any of the States, and is not to violate or infringe the legislative right of any State within its own limits",Madison
"What description of Indians are to be deemed members of a State, is not yet settled, and has been a question of frequent perplexity and contention in the federal councils",Madison
"And how the trade with Indians, though not members of a State, yet residing within its legislative jurisdiction, can be regulated by an external authority, without so far intruding on the internal rights of legislation, is absolutely incomprehensible",Madison
"This is not the only case in which the articles of Confederation have inconsiderately endeavored to accomplish impossibilities; to reconcile a partial sovereignty in the Union, with complete sovereignty in the States; to subvert a mathematical axiom, by taking away a part, and letting the whole remain",Madison
"All that need be remarked on the power to coin money, regulate the value thereof, and of foreign coin, is, that by providing for this last case, the Constitution has supplied a material omission in the articles of Confederation",Madison
"The authority of the existing Congress is restrained to the regulation of coin STRUCK by their own authority, or that of the respective States",Madison
It must be seen at once that the proposed uniformity in the VALUE of the current coin might be destroyed by subjecting that of foreign coin to the different regulations of the different States,Madison
"The punishment of counterfeiting the public securities, as well as the current coin, is submitted of course to that authority which is to secure the value of both",Madison
"The regulation of weights and measures is transferred from the articles of Confederation, and is founded on like considerations with the preceding power of regulating coin",Madison
"The dissimilarity in the rules of naturalization has long been remarked as a fault in our system, and as laying a foundation for intricate and delicate questions",Madison
"In the fourth article of the Confederation, it is declared ""that the FREE INHABITANTS of each of these States, paupers, vagabonds, and fugitives from justice, excepted, shall be entitled to all privileges and immunities of FREE CITIZENS in the several States; and THE PEOPLE of each State shall, in every other, enjoy all the privileges of trade and commerce,"" etc",Madison
"There is a confusion of language here, which is remarkable",Madison
"Why the terms FREE INHABITANTS are used in one part of the article, FREE CITIZENS in another, and PEOPLE in another; or what was meant by superadding to ""all privileges and immunities of free citizens,"" ""all the privileges of trade and commerce,"" cannot easily be determined",Madison
"It seems to be a construction scarcely avoidable, however, that those who come under the denomination of FREE INHABITANTS of a State, although not citizens of such State, are entitled, in every other State, to all the privileges of FREE CITIZENS of the latter; that is, to greater privileges than they may be entitled to in their own State: so that it may be in the power of a particular State, or rather every State is laid under a necessity, not only to confer the rights of citizenship in other States upon any whom it may admit to such rights within itself, but upon any whom it may allow to become inhabitants within its jurisdiction",Madison
"But were an exposition of the term ""inhabitants"" to be admitted which would confine the stipulated privileges to citizens alone, the difficulty is diminished only, not removed",Madison
"The very improper power would still be retained by each State, of naturalizing aliens in every other State",Madison
"In one State, residence for a short term confirms all the rights of citizenship: in another, qualifications of greater importance are required",Madison
"An alien, therefore, legally incapacitated for certain rights in the latter, may, by previous residence only in the former, elude his incapacity; and thus the law of one State be preposterously rendered paramount to the law of another, within the jurisdiction of the other",Madison
"We owe it to mere casualty, that very serious embarrassments on this subject have been hitherto escaped",Madison
"By the laws of several States, certain descriptions of aliens, who had rendered themselves obnoxious, were laid under interdicts inconsistent not only with the rights of citizenship but with the privilege of residence",Madison
"What would have been the consequence, if such persons, by residence or otherwise, had acquired the character of citizens under the laws of another State, and then asserted their rights as such, both to residence and citizenship, within the State proscribing them? Whatever the legal consequences might have been, other consequences would probably have resulted, of too serious a nature not to be provided against",Madison
"The new Constitution has accordingly, with great propriety, made provision against them, and all others proceeding from the defect of the Confederation on this head, by authorizing the general government to establish a uniform rule of naturalization throughout the United States",Madison
"The power of establishing uniform laws of bankruptcy is so intimately connected with the regulation of commerce, and will prevent so many frauds where the parties or their property may lie or be removed into different States, that the expediency of it seems not likely to be drawn into question",Madison
"The power of prescribing by general laws, the manner in which the public acts, records and judicial proceedings of each State shall be proved, and the effect they shall have in other States, is an evident and valuable improvement on the clause relating to this subject in the articles of Confederation",Madison
"The meaning of the latter is extremely indeterminate, and can be of little importance under any interpretation which it will bear",Madison
"The power here established may be rendered a very convenient instrument of justice, and be particularly beneficial on the borders of contiguous States, where the effects liable to justice may be suddenly and secretly translated, in any stage of the process, within a foreign jurisdiction",Madison
"The power of establishing post roads must, in every view, be a harmless power, and may, perhaps, by judicious management, become productive of great public conveniency",Madison
Nothing which tends to facilitate the intercourse between the States can be deemed unworthy of the public care,Madison
THE FOURTH class comprises the following miscellaneous powers:1,Madison
"A power ""to promote the progress of science and useful arts, by securing, for a limited time, to authors and inventors, the exclusive right to their respective writings and discoveries",Madison
"""The utility of this power will scarcely be questioned",Madison
"The copyright of authors has been solemnly adjudged, in Great Britain, to be a right of common law",Madison
The right to useful inventions seems with equal reason to belong to the inventors,Madison
The public good fully coincides in both cases with the claims of individuals,Madison
"The States cannot separately make effectual provisions for either of the cases, and most of them have anticipated the decision of this point, by laws passed at the instance of Congress",Madison
"""To exercise exclusive legislation, in all cases whatsoever, over such district (not exceeding ten miles square) as may, by cession of particular States and the acceptance of Congress, become the seat of the government of the United States; and to exercise like authority over all places purchased by the consent of the legislatures of the States in which the same shall be, for the erection of forts, magazines, arsenals, dockyards, and other needful buildings",Madison
"""The indispensable necessity of complete authority at the seat of government, carries its own evidence with it",Madison
"It is a power exercised by every legislature of the Union, I might say of the world, by virtue of its general supremacy",Madison
"Without it, not only the public authority might be insulted and its proceedings interrupted with impunity; but a dependence of the members of the general government on the State comprehending the seat of the government, for protection in the exercise of their duty, might bring on the national councils an imputation of awe or influence, equally dishonorable to the government and dissatisfactory to the other members of the Confederacy",Madison
"This consideration has the more weight, as the gradual accumulation of public improvements at the stationary residence of the government would be both too great a public pledge to be left in the hands of a single State, and would create so many obstacles to a removal of the government, as still further to abridge its necessary independence",Madison
The extent of this federal district is sufficiently circumscribed to satisfy every jealousy of an opposite nature,Madison
"And as it is to be appropriated to this use with the consent of the State ceding it; as the State will no doubt provide in the compact for the rights and the consent of the citizens inhabiting it; as the inhabitants will find sufficient inducements of interest to become willing parties to the cession; as they will have had their voice in the election of the government which is to exercise authority over them; as a municipal legislature for local purposes, derived from their own suffrages, will of course be allowed them; and as the authority of the legislature of the State, and of the inhabitants of the ceded part of it, to concur in the cession, will be derived from the whole people of the State in their adoption of the Constitution, every imaginable objection seems to be obviated",Madison
"The necessity of a like authority over forts, magazines, etc",Madison
", established by the general government, is not less evident",Madison
"The public money expended on such places, and the public property deposited in them, requires that they should be exempt from the authority of the particular State",Madison
"Nor would it be proper for the places on which the security of the entire Union may depend, to be in any degree dependent on a particular member of it",Madison
"All objections and scruples are here also obviated, by requiring the concurrence of the States concerned, in every such establishment",Madison
"""To declare the punishment of treason, but no attainder of treason shall work corruption of blood, or forfeiture, except during the life of the person attained",Madison
"""As treason may be committed against the United States, the authority of the United States ought to be enabled to punish it",Madison
"But as new-fangled and artificial treasons have been the great engines by which violent factions, the natural offspring of free government, have usually wreaked their alternate malignity on each other, the convention have, with great judgment, opposed a barrier to this peculiar danger, by inserting a constitutional definition of the crime, fixing the proof necessary for conviction of it, and restraining the Congress, even in punishing it, from extending the consequences of guilt beyond the person of its author",Madison
"""To admit new States into the Union; but no new State shall be formed or erected within the jurisdiction of any other State; nor any State be formed by the junction of two or more States, or parts of States, without the consent of the legislatures of the States concerned, as well as of the Congress",Madison
"""In the articles of Confederation, no provision is found on this important subject",Madison
"Canada was to be admitted of right, on her joining in the measures of the United States; and the other COLONIES, by which were evidently meant the other British colonies, at the discretion of nine States",Madison
The eventual establishment of NEW STATES seems to have been overlooked by the compilers of that instrument,Madison
"We have seen the inconvenience of this omission, and the assumption of power into which Congress have been led by it",Madison
"With great propriety, therefore, has the new system supplied the defect",Madison
"The general precaution, that no new States shall be formed, without the concurrence of the federal authority, and that of the States concerned, is consonant to the principles which ought to govern such transactions",Madison
"The particular precaution against the erection of new States, by the partition of a State without its consent, quiets the jealousy of the larger States; as that of the smaller is quieted by a like precaution, against a junction of States without their consent",Madison
"""To dispose of and make all needful rules and regulations respecting the territory or other property belonging to the United States, with a proviso, that nothing in the Constitution shall be so construed as to prejudice any claims of the United States, or of any particular State",Madison
"""This is a power of very great importance, and required by considerations similar to those which show the propriety of the former",Madison
"The proviso annexed is proper in itself, and was probably rendered absolutely necessary by jealousies and questions concerning the Western territory sufficiently known to the public",Madison
"""To guarantee to every State in the Union a republican form of government; to protect each of them against invasion; and on application of the legislature, or of the executive (when the legislature cannot be convened), against domestic violence",Madison
"""In a confederacy founded on republican principles, and composed of republican members, the superintending government ought clearly to possess authority to defend the system against aristocratic or monarchial innovations",Madison
"The more intimate the nature of such a union may be, the greater interest have the members in the political institutions of each other; and the greater right to insist that the forms of government under which the compact was entered into should be SUBSTANTIALLY maintained",Madison
"But a right implies a remedy; and where else could the remedy be deposited, than where it is deposited by the Constitution? Governments of dissimilar principles and forms have been found less adapted to a federal coalition of any sort, than those of a kindred nature",Madison
"""As the confederate republic of Germany,"" says Montesquieu, ""consists of free cities and petty states, subject to different princes, experience shows us that it is more imperfect than that of Holland and Switzerland",Madison
""" ""Greece was undone,"" he adds, ""as soon as the king of Macedon obtained a seat among the Amphictyons",Madison
""" In the latter case, no doubt, the disproportionate force, as well as the monarchical form, of the new confederate, had its share of influence on the events",Madison
"It may possibly be asked, what need there could be of such a precaution, and whether it may not become a pretext for alterations in the State governments, without the concurrence of the States themselves",Madison
These questions admit of ready answers,Madison
"If the interposition of the general government should not be needed, the provision for such an event will be a harmless superfluity only in the Constitution",Madison
"But who can say what experiments may be produced by the caprice of particular States, by the ambition of enterprising leaders, or by the intrigues and influence of foreign powers? To the second question it may be answered, that if the general government should interpose by virtue of this constitutional authority, it will be, of course, bound to pursue the authority",Madison
"But the authority extends no further than to a GUARANTY of a republican form of government, which supposes a pre-existing government of the form which is to be guaranteed",Madison
"As long, therefore, as the existing republican forms are continued by the States, they are guaranteed by the federal Constitution",Madison
"Whenever the States may choose to substitute other republican forms, they have a right to do so, and to claim the federal guaranty for the latter",Madison
"The only restriction imposed on them is, that they shall not exchange republican for antirepublican Constitutions; a restriction which, it is presumed, will hardly be considered as a grievance",Madison
A protection against invasion is due from every society to the parts composing it,Madison
"The latitude of the expression here used seems to secure each State, not only against foreign hostility, but against ambitious or vindictive enterprises of its more powerful neighbors",Madison
"The history, both of ancient and modern confederacies, proves that the weaker members of the union ought not to be insensible to the policy of this article",Madison
Protection against domestic violence is added with equal propriety,Madison
"It has been remarked, that even among the Swiss cantons, which, properly speaking, are not under one government, provision is made for this object; and the history of that league informs us that mutual aid is frequently claimed and afforded; and as well by the most democratic, as the other cantons",Madison
A recent and well-known event among ourselves has warned us to be prepared for emergencies of a like nature,Madison
"At first view, it might seem not to square with the republican theory, to suppose, either that a majority have not the right, or that a minority will have the force, to subvert a government; and consequently, that the federal interposition can never be required, but when it would be improper",Madison
"But theoretic reasoning, in this as in most other cases, must be qualified by the lessons of practice",Madison
"Why may not illicit combinations, for purposes of violence, be formed as well by a majority of a State, especially a small State as by a majority of a county, or a district of the same State; and if the authority of the State ought, in the latter case, to protect the local magistracy, ought not the federal authority, in the former, to support the State authority? Besides, there are certain parts of the State constitutions which are so interwoven with the federal Constitution, that a violent blow cannot be given to the one without communicating the wound to the other",Madison
"Insurrections in a State will rarely induce a federal interposition, unless the number concerned in them bear some proportion to the friends of government",Madison
"It will be much better that the violence in such cases should be repressed by the superintending power, than that the majority should be left to maintain their cause by a bloody and obstinate contest",Madison
"The existence of a right to interpose, will generally prevent the necessity of exerting it",Madison
"Is it true that force and right are necessarily on the same side in republican governments? May not the minor party possess such a superiority of pecuniary resources, of military talents and experience, or of secret succors from foreign powers, as will render it superior also in an appeal to the sword? May not a more compact and advantageous position turn the scale on the same side, against a superior number so situated as to be less capable of a prompt and collected exertion of its strength? Nothing can be more chimerical than to imagine that in a trial of actual force, victory may be calculated by the rules which prevail in a census of the inhabitants, or which determine the event of an election!May it not happen, in fine, that the minority of CITIZENS may become a majority of PERSONS, by the accession of alien residents, of a casual concourse of adventurers, or of those whom the constitution of the State has not admitted to the rights of suffrage? I take no notice of an unhappy species of population abounding in some of the States, who, during the calm of regular government, are sunk below the level of men; but who, in the tempestuous scenes of civil violence, may emerge into the human character, and give a superiority of strength to any party with which they may associate themselves",Madison
"In cases where it may be doubtful on which side justice lies, what better umpires could be desired by two violent factions, flying to arms, and tearing a State to pieces, than the representatives of confederate States, not heated by the local flame? To the impartiality of judges, they would unite the affection of friends",Madison
"Happy would it be if such a remedy for its infirmities could be enjoyed by all free governments; if a project equally effectual could be established for the universal peace of mankind! Should it be asked, what is to be the redress for an insurrection pervading all the States, and comprising a superiority of the entire force, though not a constitutional right? the answer must be, that such a case, as it would be without the compass of human remedies, so it is fortunately not within the compass of human probability; and that it is a sufficient recommendation of the federal Constitution, that it diminishes the risk of a calamity for which no possible constitution can provide a cure",Madison
"Among the advantages of a confederate republic enumerated by Montesquieu, an important one is, ""that should a popular insurrection happen in one of the States, the others are able to quell it",Madison
"Should abuses creep into one part, they are reformed by those that remain sound",Madison
"""To consider all debts contracted, and engagements entered into, before the adoption of this Constitution, as being no less valid against the United States, under this Constitution, than under the Confederation",Madison
"""This can only be considered as a declaratory proposition; and may have been inserted, among other reasons, for the satisfaction of the foreign creditors of the United States, who cannot be strangers to the pretended doctrine, that a change in the political form of civil society has the magical effect of dissolving its moral obligations",Madison
"Among the lesser criticisms which have been exercised on the Constitution, it has been remarked that the validity of engagements ought to have been asserted in favor of the United States, as well as against them; and in the spirit which usually characterizes little critics, the omission has been transformed and magnified into a plot against the national rights",Madison
"The authors of this discovery may be told, what few others need to be informed of, that as engagements are in their nature reciprocal, an assertion of their validity on one side, necessarily involves a validity on the other side; and that as the article is merely declaratory, the establishment of the principle in one case is sufficient for every case",Madison
"They may be further told, that every constitution must limit its precautions to dangers that are not altogether imaginary; and that no real danger can exist that the government would DARE, with, or even without, this constitutional declaration before it, to remit the debts justly due to the public, on the pretext here condemned",Madison
"""To provide for amendments to be ratified by three fourths of the States under two exceptions only",Madison
"""That useful alterations will be suggested by experience, could not but be foreseen",Madison
"It was requisite, therefore, that a mode for introducing them should be provided",Madison
The mode preferred by the convention seems to be stamped with every mark of propriety,Madison
"It guards equally against that extreme facility, which would render the Constitution too mutable; and that extreme difficulty, which might perpetuate its discovered faults",Madison
"It, moreover, equally enables the general and the State governments to originate the amendment of errors, as they may be pointed out by the experience on one side, or on the other",Madison
"The exception in favor of the equality of suffrage in the Senate, was probably meant as a palladium to the residuary sovereignty of the States, implied and secured by that principle of representation in one branch of the legislature; and was probably insisted on by the States particularly attached to that equality",Madison
The other exception must have been admitted on the same considerations which produced the privilege defended by it,Madison
"""The ratification of the conventions of nine States shall be sufficient for the establishment of this Constitution between the States, ratifying the same",Madison
"""This article speaks for itself",Madison
The express authority of the people alone could give due validity to the Constitution,Madison
"To have required the unanimous ratification of the thirteen States, would have subjected the essential interests of the whole to the caprice or corruption of a single member",Madison
"It would have marked a want of foresight in the convention, which our own experience would have rendered inexcusable",Madison
Two questions of a very delicate nature present themselves on this occasion: 1,Madison
"On what principle the Confederation, which stands in the solemn form of a compact among the States, can be superseded without the unanimous consent of the parties to it? 2",Madison
"What relation is to subsist between the nine or more States ratifying the Constitution, and the remaining few who do not become parties to it? The first question is answered at once by recurring to the absolute necessity of the case; to the great principle of self-preservation; to the transcendent law of nature and of nature's God, which declares that the safety and happiness of society are the objects at which all political institutions aim, and to which all such institutions must be sacrificed",Madison
"PERHAPS, also, an answer may be found without searching beyond the principles of the compact itself",Madison
"It has been heretofore noted among the defects of the Confederation, that in many of the States it had received no higher sanction than a mere legislative ratification",Madison
The principle of reciprocality seems to require that its obligation on the other States should be reduced to the same standard,Madison
"A compact between independent sovereigns, founded on ordinary acts of legislative authority, can pretend to no higher validity than a league or treaty between the parties",Madison
"It is an established doctrine on the subject of treaties, that all the articles are mutually conditions of each other; that a breach of any one article is a breach of the whole treaty; and that a breach, committed by either of the parties, absolves the others, and authorizes them, if they please, to pronounce the compact violated and void",Madison
"Should it unhappily be necessary to appeal to these delicate truths for a justification for dispensing with the consent of particular States to a dissolution of the federal pact, will not the complaining parties find it a difficult task to answer the MULTIPLIED and IMPORTANT infractions with which they may be confronted? The time has been when it was incumbent on us all to veil the ideas which this paragraph exhibits",Madison
"The scene is now changed, and with it the part which the same motives dictate",Madison
The second question is not less delicate; and the flattering prospect of its being merely hypothetical forbids an overcurious discussion of it,Madison
It is one of those cases which must be left to provide for itself,Madison
"In general, it may be observed, that although no political relation can subsist between the assenting and dissenting States, yet the moral relations will remain uncancelled",Madison
"The claims of justice, both on one side and on the other, will be in force, and must be fulfilled; the rights of humanity must in all cases be duly and mutually respected; whilst considerations of a common interest, and, above all, the remembrance of the endearing scenes which are past, and the anticipation of a speedy triumph over the obstacles to reunion, will, it is hoped, not urge in vain MODERATION on one side, and PRUDENCE on the other",Madison
A FIFTH class of provisions in favor of the federal authority consists of the following restrictions on the authority of the several States:1,Madison
"""No State shall enter into any treaty, alliance, or confederation; grant letters of marque and reprisal; coin money; emit bills of credit; make any thing but gold and silver a legal tender in payment of debts; pass any bill of attainder, ex-post-facto law, or law impairing the obligation of contracts; or grant any title of nobility",Madison
"""The prohibition against treaties, alliances, and confederations makes a part of the existing articles of Union; and for reasons which need no explanation, is copied into the new Constitution",Madison
"The prohibition of letters of marque is another part of the old system, but is somewhat extended in the new",Madison
"According to the former, letters of marque could be granted by the States after a declaration of war; according to the latter, these licenses must be obtained, as well during war as previous to its declaration, from the government of the United States",Madison
This alteration is fully justified by the advantage of uniformity in all points which relate to foreign powers; and of immediate responsibility to the nation in all those for whose conduct the nation itself is to be responsible,Madison
"The right of coining money, which is here taken from the States, was left in their hands by the Confederation, as a concurrent right with that of Congress, under an exception in favor of the exclusive right of Congress to regulate the alloy and value",Madison
"In this instance, also, the new provision is an improvement on the old",Madison
"Whilst the alloy and value depended on the general authority, a right of coinage in the particular States could have no other effect than to multiply expensive mints and diversify the forms and weights of the circulating pieces",Madison
"The latter inconveniency defeats one purpose for which the power was originally submitted to the federal head; and as far as the former might prevent an inconvenient remittance of gold and silver to the central mint for recoinage, the end can be as well attained by local mints established under the general authority",Madison
"The extension of the prohibition to bills of credit must give pleasure to every citizen, in proportion to his love of justice and his knowledge of the true springs of public prosperity",Madison
"The loss which America has sustained since the peace, from the pestilent effects of paper money on the necessary confidence between man and man, on the necessary confidence in the public councils, on the industry and morals of the people, and on the character of republican government, constitutes an enormous debt against the States chargeable with this unadvised measure, which must long remain unsatisfied; or rather an accumulation of guilt, which can be expiated no otherwise than by a voluntary sacrifice on the altar of justice, of the power which has been the instrument of it",Madison
"In addition to these persuasive considerations, it may be observed, that the same reasons which show the necessity of denying to the States the power of regulating coin, prove with equal force that they ought not to be at liberty to substitute a paper medium in the place of coin",Madison
"Had every State a right to regulate the value of its coin, there might be as many different currencies as States, and thus the intercourse among them would be impeded; retrospective alterations in its value might be made, and thus the citizens of other States be injured, and animosities be kindled among the States themselves",Madison
"The subjects of foreign powers might suffer from the same cause, and hence the Union be discredited and embroiled by the indiscretion of a single member",Madison
"No one of these mischiefs is less incident to a power in the States to emit paper money, than to coin gold or silver",Madison
"The power to make any thing but gold and silver a tender in payment of debts, is withdrawn from the States, on the same principle with that of issuing a paper currency",Madison
"Bills of attainder, ex-post-facto laws, and laws impairing the obligation of contracts, are contrary to the first principles of the social compact, and to every principle of sound legislation",Madison
"The two former are expressly prohibited by the declarations prefixed to some of the State constitutions, and all of them are prohibited by the spirit and scope of these fundamental charters",Madison
"Our own experience has taught us, nevertheless, that additional fences against these dangers ought not to be omitted",Madison
"Very properly, therefore, have the convention added this constitutional bulwark in favor of personal security and private rights; and I am much deceived if they have not, in so doing, as faithfully consulted the genuine sentiments as the undoubted interests of their constituents",Madison
The sober people of America are weary of the fluctuating policy which has directed the public councils,Madison
"They have seen with regret and indignation that sudden changes and legislative interferences, in cases affecting personal rights, become jobs in the hands of enterprising and influential speculators, and snares to the more-industrious and lessinformed part of the community",Madison
"They have seen, too, that one legislative interference is but the first link of a long chain of repetitions, every subsequent interference being naturally produced by the effects of the preceding",Madison
"They very rightly infer, therefore, that some thorough reform is wanting, which will banish speculations on public measures, inspire a general prudence and industry, and give a regular course to the business of society",Madison
The prohibition with respect to titles of nobility is copied from the articles of Confederation and needs no comment,Madison
"""No State shall, without the consent of the Congress, lay any imposts or duties on imports or exports, except what may be absolutely necessary for executing its inspection laws, and the net produce of all duties and imposts laid by any State on imports or exports, shall be for the use of the treasury of the United States; and all such laws shall be subject to the revision and control of the Congress",Madison
"No State shall, without the consent of Congress, lay any duty on tonnage, keep troops or ships of war in time of peace, enter into any agreement or compact with another State, or with a foreign power, or engage in war unless actually invaded, or in such imminent danger as will not admit of delay",Madison
"""The restraint on the power of the States over imports and exports is enforced by all the arguments which prove the necessity of submitting the regulation of trade to the federal councils",Madison
"It is needless, therefore, to remark further on this head, than that the manner in which the restraint is qualified seems well calculated at once to secure to the States a reasonable discretion in providing for the conveniency of their imports and exports, and to the United States a reasonable check against the abuse of this discretion",Madison
"The remaining particulars of this clause fall within reasonings which are either so obvious, or have been so fully developed, that they may be passed over without remark",Madison
The SIXTH and last class consists of the several powers and provisions by which efficacy is given to all the rest,Madison
"Of these the first is, the ""power to make all laws which shall be necessary and proper for carrying into execution the foregoing powers, and all other powers vested by this Constitution in the government of the United States, or in any department or officer thereof",Madison
"""Few parts of the Constitution have been assailed with more intemperance than this; yet on a fair investigation of it, no part can appear more completely invulnerable",Madison
"Without the SUBSTANCE of this power, the whole Constitution would be a dead letter",Madison
"Those who object to the article, therefore, as a part of the Constitution, can only mean that the FORM of the provision is improper",Madison
But have they considered whether a better form could have been substituted? There are four other possible methods which the Constitution might have taken on this subject,Madison
"They might have copied the second article of the existing Confederation, which would have prohibited the exercise of any power not EXPRESSLY delegated; they might have attempted a positive enumeration of the powers comprehended under the general terms ""necessary and proper""; they might have attempted a negative enumeration of them, by specifying the powers excepted from the general definition; they might have been altogether silent on the subject, leaving these necessary and proper powers to construction and inference",Madison
"Had the convention taken the first method of adopting the second article of Confederation, it is evident that the new Congress would be continually exposed, as their predecessors have been, to the alternative of construing the term ""EXPRESSLY"" with so much rigor, as to disarm the government of all real authority whatever, or with so much latitude as to destroy altogether the force of the restriction",Madison
"It would be easy to show, if it were necessary, that no important power, delegated by the articles of Confederation, has been or can be executed by Congress, without recurring more or less to the doctrine of CONSTRUCTION or IMPLICATION",Madison
"As the powers delegated under the new system are more extensive, the government which is to administer it would find itself still more distressed with the alternative of betraying the public interests by doing nothing, or of violating the Constitution by exercising powers indispensably necessary and proper, but, at the same time, not EXPRESSLY granted",Madison
