sentence,author
"Were it wholly federal, on the other hand, the concurrence of each State in the Union would be essential to every alteration that would be binding on all",Madison
"The decision is to be impartially made, according to the rules of the Constitution; and all the usual and most effectual precautions are taken to secure this impartiality",Madison
"In Germany it is a law of the empire, that the princes and states shall not lay tolls or customs on bridges, rivers, or passages, without the consent of the emperor and the diet; though it appears from a quotation in an antecedent paper, that the practice in this, as in many other instances in that confederacy, has not followed the law, and has produced there the mischiefs which have been foreseen here",Madison
"The Union itself, which it cements and secures, destroys every pretext for a military establishment which could be dangerous",Madison
"""The ratification of the conventions of nine States shall be sufficient for the establishment of this Constitution between the States, ratifying the same",Madison
"Under the FIRST view of the subject, two important questions arise: 1",Madison
"It could never be more truly said than of the first remedy, that it was worse than the disease",Madison
Any one of these must produce a certain degree of obscurity,Madison
"And the election of the House of Representatives will equally depend on the same authority in the first instance; and will, probably, forever be conducted by the officers, and according to the laws, of the States",Madison
"Had no other enumeration or definition of the powers of the Congress been found in the Constitution, than the general expressions just cited, the authors of the objection might have had some color for it; though it would have been difficult to find a reason for so awkward a form of describing an authority to legislate in all possible cases",Madison
"It is an established doctrine on the subject of treaties, that all the articles are mutually conditions of each other; that a breach of any one article is a breach of the whole treaty; and that a breach, committed by either of the parties, absolves the others, and authorizes them, if they please, to pronounce the compact violated and void",Madison
"To another, the exclusion of the House of Representatives, whose numbers alone could be a due security against corruption and partiality in the exercise of such a power, is equally obnoxious",Madison
"Let them declare, whether it was of most importance to the happiness of the people of America, that the articles of Confederation should be disregarded, and an adequate government be provided, and the Union preserved; or that an adequate government should be omitted, and the articles of Confederation preserved",Madison
"They ought, with equal care, to have preserved the FEDERAL form, which regards the Union as a CONFEDERACY of sovereign states; instead of which, they have framed a NATIONAL government, which regards the Union as a CONSOLIDATION of the States",Madison
"Without substantially accomplishing this part of their undertaking, they would have very imperfectly fulfilled the object of their appointment, or the expectation of the public; yet that it could not be easily accomplished, will be denied by no one who is unwilling to betray his ignorance of the subject",Madison
"Insurrections in a State will rarely induce a federal interposition, unless the number concerned in them bear some proportion to the friends of government",Madison
"What, then, are the distinctive characters of the republican form? Were an answer to this question to be sought, not by recurring to principles, but in the application of the term by political writers, to the constitution of different States, no satisfactory one would ever be found",Madison
"We had occasion, in a former paper, to take notice of the repeated trials which have been unsuccessfully made in the United Netherlands for reforming the baneful and notorious vices of their constitution",Madison
"""It has been asked why it was thought necessary, that the State magistracy should be bound to support the federal Constitution, and unnecessary that a like oath should be imposed on the officers of the United States, in favor of the State constitutions",Madison
"I will address one additional reflection only to those who contend that the power ought to have been restrained to external taxation by which they mean, taxes on articles imported from other countries",Madison
"And according to the degree of pleasure and pride we feel in being republicans, ought to be our zeal in cherishing the spirit and supporting the character of Federalists",Madison
"It is SUFFICIENT for such a government that the persons administering it be appointed, either directly or indirectly, by the people; and that they hold their appointments by either of the tenures just specified; otherwise every government in the United States, as well as every other popular government that has been or can be well organized or well executed, would be degraded from the republican character",Madison
"A compact between independent sovereigns, founded on ordinary acts of legislative authority, can pretend to no higher validity than a league or treaty between the parties",Madison
"But it is not difficult to account, either for this restriction on the general government, or for the manner in which the whole clause is expressed",Madison
"When a majority is included in a faction, the form of popular government, on the other hand, enables it to sacrifice to its ruling passion or interest both the public good and the rights of other citizens",Madison
"But as the ultimate object of these papers is to determine clearly and fully the merits of this Constitution, and the expediency of adopting it, our plan cannot be complete without taking a more critical and thorough survey of the work of the convention, without examining it on all its sides, comparing it in all its parts, and calculating its probable effects",Madison
Maintenance of harmony and proper intercourse among the States; 4,Madison
The State itself is penetrated by a large navigable river for more than fifty leagues,Madison
"All objections and scruples are here also obviated, by requiring the concurrence of the States concerned, in every such establishment",Madison
"From this quarter, we are alarmed with the amazing expense, from the number of persons who are to administer the new government",Madison
"Yet it has been found expedient, and has been the practice of Congress, to employ the inferior grades of public ministers, and to send and receive consuls",Madison
"But let it never, for a moment, be forgotten that they are indebted for this advantage to the Union alone",Madison
"As all of these, however, had reference, either to the recommendation from the meeting at Annapolis, in September, 1786, or to that from Congress, in February, 1787, it will be sufficient to recur to these particular acts",Madison
"There are features in the Constitution which warrant each of these suppositions; and as far as either of them is well founded, it shows that the convention must have been compelled to sacrifice theoretical propriety to the force of extraneous considerations",Madison
"Whence could it have proceeded, that a people, jealous as the Greeks were of their liberty, should so far abandon the rules of caution as to place their destiny in the hands of a single citizen? Whence could it have proceeded, that the Athenians, a people who would not suffer an army to be commanded by fewer than ten generals, and who required no other proof of danger to their liberties than the illustrious merit of a fellow-citizen, should consider one illustrious citizen as a more eligible depositary of the fortunes of themselves and their posterity, than a select body of citizens, from whose common deliberations more wisdom, as well as more safety, might have been expected? These questions cannot be fully answered, without supposing that the fears of discord and disunion among a number of counsellors exceeded the apprehension of treachery or incapacity in a single individual",Madison
The powers requisite for attaining it must be effectually confided to the federal councils,Madison
"It might even have occurred to them, that where a disposition to cavil prevailed, their neglect to execute the degree of power vested in them, and still more their recommendation of any measure whatever, not warranted by their commission, would not less excite animadversion, than a recommendation at once of a measure fully commensurate to the national exigencies",Madison
"In Switzerland, where the Union is so very slight, each canton is obliged to allow to merchandises a passage through its jurisdiction into other cantons, without an augmentation of the tolls",Madison
The sources of evil in the latter are confined to her own limits,Madison
"What would have been the consequence, if such persons, by residence or otherwise, had acquired the character of citizens under the laws of another State, and then asserted their rights as such, both to residence and citizenship, within the State proscribing them? Whatever the legal consequences might have been, other consequences would probably have resulted, of too serious a nature not to be provided against",Madison
"""As treason may be committed against the United States, the authority of the United States ought to be enabled to punish it",Madison
"On comparing, however, these valuable ingredients with the vital principles of liberty, we must perceive at once the difficulty of mingling them together in their due proportions",Madison
"They may be further told, that every constitution must limit its precautions to dangers that are not altogether imaginary; and that no real danger can exist that the government would DARE, with, or even without, this constitutional declaration before it, to remit the debts justly due to the public, on the pretext here condemned",Madison
It is not necessary that the former should be perfect; it is sufficient that the latter is more imperfect,Madison
"They might have copied the second article of the existing Confederation, which would have prohibited the exercise of any power not EXPRESSLY delegated; they might have attempted a positive enumeration of the powers comprehended under the general terms ""necessary and proper""; they might have attempted a negative enumeration of them, by specifying the powers excepted from the general definition; they might have been altogether silent on the subject, leaving these necessary and proper powers to construction and inference",Madison
This method of handling the subject cannot impose on the good sense of the people of America,Madison
"The same title has been bestowed on Venice, where absolute power over the great body of the people is exercised, in the most absolute manner, by a small body of hereditary nobles",Madison
"How far this character is due to the Constitution, is the subject under investigation",Madison
"Among the restraints imposed by the Union of the Netherlands on its members, one is, that they shall not establish imposts disadvantageous to their neighbors, without the general permission",Madison
"On a comparison of this extent with that of several countries in Europe, the practicability of rendering our system commensurate to it appears to be demonstrable",Madison
"Theoretic politicians, who have patronized this species of government, have erroneously supposed that by reducing mankind to a perfect equality in their political rights, they would, at the same time, be perfectly equalized and assimilated in their possessions, their opinions, and their passions",Madison
"An irregular and mutable legislation is not more an evil in itself than it is odious to the people; and it may be pronounced with assurance that the people of this country, enlightened as they are with regard to the nature, and interested, as the great body of them are, in the effects of good government, will never be satisfied till some remedy be applied to the vicissitudes and uncertainties which characterize the State administrations",Madison
"As long as agriculture continues the sole field of labor, the importation of manufactures must increase as the consumers multiply",Madison
It is not precisely the same in any two of the States; and varies in each with every revision of its criminal laws,Madison
"The limits, as fixed by the treaty of peace, are: on the east the Atlantic, on the south the latitude of thirty-one degrees, on the west the Mississippi, and on the north an irregular line running in some instances beyond the forty-fifth degree, in others falling as low as the forty-second",Madison
"Instead of deriving from our situation the precious advantage which Great Britain has derived from hers, the face of America will be but a copy of that of the continent of Europe",Madison
They reared the fabrics of governments which have no model on the face of the globe,Madison
"The proposed Constitution, therefore, is, in strictness, neither a national nor a federal Constitution, but a composition of both",Madison
"All new laws, though penned with the greatest technical skill, and passed on the fullest and most mature deliberation, are considered as more or less obscure and equivocal, until their meaning be liquidated and ascertained by a series of particular discussions and adjudications",Madison
"The House of Representatives will derive its powers from the people of America; and the people will be represented in the same proportion, and on the same principle, as they are in the legislature of a particular State",Madison
"A second observation to be made is that the immediate object of the federal Constitution is to secure the union of the thirteen primitive States, which we know to be practicable; and to add to them such other States as may arise in their own bosoms, or in their neighborhoods, which we cannot doubt to be equally practicable",Madison
"But the mild voice of reason, pleading the cause of an enlarged and permanent interest, is but too often drowned, before public bodies as well as individuals, by the clamors of an impatient avidity for immediate and immoderate gain",Madison
"In its foundation it is federal, not national; in the sources from which the ordinary powers of the government are drawn, it is partly federal and partly national; in the operation of these powers, it is national, not federal; in the extent of them, again, it is federal, not national; and, finally, in the authoritative mode of introducing amendments, it is neither wholly federal nor wholly national",Madison
"It is extremely probable, also, that after the ratio of representation had been adjusted, this very compromise must have produced a fresh struggle between the same parties, to give such a turn to the organization of the government, and to the distribution of its powers, as would increase the importance of the branches, in forming which they had respectively obtained the greatest share of influence",Madison
"Our own experience has taught us, nevertheless, that additional fences against these dangers ought not to be omitted",Madison
Neither of these rules have been adopted,Madison
"The necessity of a like authority over forts, magazines, etc",Madison
"The views of the last cannot be upright, and must be culpable",Madison
"This consideration has the more weight, as the gradual accumulation of public improvements at the stationary residence of the government would be both too great a public pledge to be left in the hands of a single State, and would create so many obstacles to a removal of the government, as still further to abridge its necessary independence",Madison
"However anxiously we may wish that these complaints had no foundation, the evidence, of known facts will not permit us to deny that they are in some degree true",Madison
"Another would prefer a larger number, and considers it as a fundamental condition that the appointment should be made by the President himself",Madison
"An alien, therefore, legally incapacitated for certain rights in the latter, may, by previous residence only in the former, elude his incapacity; and thus the law of one State be preposterously rendered paramount to the law of another, within the jurisdiction of the other",Madison
She has been sensible of her malady,Madison
"In the present condition of America, the States more immediately exposed to these calamities have nothing to hope from the phantom of a general government which now exists; and if their single resources were equal to the task of fortifying themselves against the danger, the object to be protected would be almost consumed by the means of protecting them",Madison
"Will it be said that the FUNDAMENTAL PRINCIPLES of the Confederation were not within the purview of the convention, and ought not to have been varied? I ask, What are these principles? Do they require that, in the establishment of the Constitution, the States should be regarded as distinct and independent sovereigns? They are so regarded by the Constitution proposed",Madison
"The act from Annapolis recommends the ""appointment of commissioners to take into consideration the situation of the United States; to devise SUCH FURTHER PROVISIONS as shall appear to them necessary to render the Constitution of the federal government ADEQUATE TO THE EXIGENCIES OF THE UNION; and to report such an act for that purpose, to the United States in Congress assembled, as when agreed to by them, and afterwards confirmed by the legislature of every State, will effectually provide for the same",Madison
"On the other hand, the effect may be inverted",Madison
"And as it is to be appropriated to this use with the consent of the State ceding it; as the State will no doubt provide in the compact for the rights and the consent of the citizens inhabiting it; as the inhabitants will find sufficient inducements of interest to become willing parties to the cession; as they will have had their voice in the election of the government which is to exercise authority over them; as a municipal legislature for local purposes, derived from their own suffrages, will of course be allowed them; and as the authority of the legislature of the State, and of the inhabitants of the ceded part of it, to concur in the cession, will be derived from the whole people of the State in their adoption of the Constitution, every imaginable objection seems to be obviated",Madison
"A patient who finds his disorder daily growing worse, and that an efficacious remedy can no longer be delayed without extreme danger, after coolly revolving his situation, and the characters of different physicians, selects and calls in such of them as he judges most capable of administering relief, and best entitled to his confidence",Madison
"""The prohibition against treaties, alliances, and confederations makes a part of the existing articles of Union; and for reasons which need no explanation, is copied into the new Constitution",Madison
The eventual establishment of NEW STATES seems to have been overlooked by the compilers of that instrument,Madison
"In revolving the causes from which these exceptions result, and applying them to the particular instances before us, we are necessarily led to two important conclusions",Madison
"""To declare the punishment of treason, but no attainder of treason shall work corruption of blood, or forfeiture, except during the life of the person attained",Madison
But this is not all,Madison
"But a right implies a remedy; and where else could the remedy be deposited, than where it is deposited by the Constitution? Governments of dissimilar principles and forms have been found less adapted to a federal coalition of any sort, than those of a kindred nature",Madison
"He will not fail, therefore, to set a due value on any plan which, without violating the principles to which he is attached, provides a proper cure for it",Madison
"""The indiscreet zeal of the adversaries to the Constitution has betrayed them into an attack on this part of it also, without which it would have been evidently and radically defective",Madison
"It would be superfluous, therefore, to enter into a proof of the affirmative",Madison
Draco appears to have been intrusted by the people of Athens with indefinite powers to reform its government and laws,Madison
"But this blemish is perhaps unavoidable in any plan; and the operation of the government on the people, in their individual capacities, in its ordinary and most essential proceedings, may, on the whole, designate it, in this relation, a NATIONAL government",Madison
"Either the existence of the same passion or interest in a majority at the same time must be prevented, or the majority, having such coexistent passion or interest, must be rendered, by their number and local situation, unable to concert and carry into effect schemes of oppression",Madison
But have they considered whether a better form could have been substituted? There are four other possible methods which the Constitution might have taken on this subject,Madison
"It could not be unknown to them that the hopes and expectations of the great body of citizens, throughout this great empire, were turned with the keenest anxiety to the event of their deliberations",Madison
"Is it an unreasonable conjecture, that the errors which may be contained in the plan of the convention are such as have resulted rather from the defect of antecedent experience on this complicated and difficult subject, than from a want of accuracy or care in the investigation of it; and, consequently such as will not be ascertained until an actual trial shall have pointed them out? This conjecture is rendered probable, not only by many considerations of a general nature, but by the particular case of the Articles of Confederation",Madison
"The diversity in the faculties of men, from which the rights of property originate, is not less an insuperable obstacle to a uniformity of interests",Madison
"The most sagacious and laborious naturalists have never yet succeeded in tracing with certainty the line which separates the district of vegetable life from the neighboring region of unorganized matter, or which marks the ermination of the former and the commencement of the animal empire",Madison
"There is abundant reason, nevertheless, to suppose that immaterial as these objections were, they would have been adhered to with a very dangerous inflexibility, in some States, had not a zeal for their opinions and supposed interests been stifled by the more powerful sentiment of selfpreservation",Madison
All this has been done; and done without the least color of constitutional authority,Madison
"In requiring more than a majority, and particularly in computing the proportion by STATES, not by CITIZENS, it departs from the NATIONAL and advances towards the FEDERAL character; in rendering the concurrence of less than the whole number of States sufficient, it loses again the FEDERAL and partakes of the NATIONAL character",Madison
Certain miscellaneous objects of general utility; 5,Madison
Here then is a power to change the title; to insert new articles; to alter old ones,Madison
"And if we except the observations which New Jersey was led to make, rather by her local situation, than by her peculiar foresight, it may be questioned whether a single suggestion was of sufficient moment to justify a revision of the system",Madison
"""As the confederate republic of Germany,"" says Montesquieu, ""consists of free cities and petty states, subject to different princes, experience shows us that it is more imperfect than that of Holland and Switzerland",Madison
"The regulation of commerce with the Indian tribes is very properly unfettered from two limitations in the articles of Confederation, which render the provision obscure and contradictory",Madison
The President of the United States is impeachable at any time during his continuance in office,Madison
"Then, say I, in the first place, that the Confederation is chargeable with the still greater folly of declaring certain powers in the federal government to be absolutely necessary, and at the same time rendering them absolutely nugatory; and, in the next place, that if the Union is to continue, and no better government be substituted, effective powers must either be granted to, or assumed by, the existing Congress; in either of which events, the contrast just stated will hold good",Madison
"In addition to these persuasive considerations, it may be observed, that the same reasons which show the necessity of denying to the States the power of regulating coin, prove with equal force that they ought not to be at liberty to substitute a paper medium in the place of coin",Madison
"If the interposition of the general government should not be needed, the provision for such an event will be a harmless superfluity only in the Constitution",Madison
"""To consider all debts contracted, and engagements entered into, before the adoption of this Constitution, as being no less valid against the United States, under this Constitution, than under the Confederation",Madison
On any scale it is an object of laudable circumspection and precaution,Madison
It is only to be lamented that any of her citizens should wish to deprive her of the additional merit of displaying its full efficacy in the establishment of the comprehensive system now under her consideration,Madison
"Amphictyon, we are told, was the author of that which bore his name",Madison
"Let each one come forward with his particular explanation, and scarce any two are exactly agreed upon the subject",Madison
"On examining the first relation, it appears, on one hand, that the Constitution is to be founded on the assent and ratification of the people of America, given by deputies elected for the special purpose; but, on the other, that this assent and ratification is to be given by the people, not as individuals composing one entire nation, but as composing the distinct and independent States to which they respectively belong",Madison
"They had seen the LIBERTY ASSUMED by a VERY FEW deputies from a VERY FEW States, convened at Annapolis, of recommending a great and critical object, wholly foreign to their commission, not only justified by the public opinion, but actually carried into effect by twelve out of the thirteen States",Madison
"Congress have undertaken to do more: they have proceeded to form new States, to erect temporary governments, to appoint officers for them, and to prescribe the conditions on which such States shall be admitted into the Confederacy",Madison
"The authors of this discovery may be told, what few others need to be informed of, that as engagements are in their nature reciprocal, an assertion of their validity on one side, necessarily involves a validity on the other side; and that as the article is merely declaratory, the establishment of the principle in one case is sufficient for every case",Madison
"No State shall, without the consent of Congress, lay any duty on tonnage, keep troops or ships of war in time of peace, enter into any agreement or compact with another State, or with a foreign power, or engage in war unless actually invaded, or in such imminent danger as will not admit of delay",Madison
In the first place it is to be remembered that the general government is not to be charged with the whole power of making and administering laws,Madison
"A fourth and still more important consideration is, that as almost every State will, on one side or other, be a frontier, and will thus find, in regard to its safety, an inducement to make some sacrifices for the sake of the general protection; so the States which lie at the greatest distance from the heart of the Union, and which, of course, may partake least of the ordinary circulation of its benefits, will be at the same time immediately contiguous to foreign nations, and will consequently stand, on particular occasions, in greatest need of its strength and resources",Madison
"The genius of republican liberty seems to demand on one side, not only that all power should be derived from the people, but that those intrusted with it should be kept in independence on the people, by a short duration of their appointments; and that even during this short period the trust should be placed not in a few, but a number of hands",Madison
The members of the federal government will have no agency in carrying the State constitutions into effect,Madison
"Let it be remarked, in the third place, that the intercourse throughout the Union will be facilitated by new improvements",Madison
"It is in vain to say that enlightened statesmen will be able to adjust these clashing interests, and render them all subservient to the public good",Madison
"Favorable as this view of the subject may be, some observations remain which will place it in a light still more satisfactory",Madison
ALTERATIONS in the body of the instrument are expressly authorized,Madison
"The idea of a national government involves in it, not only an authority over the individual citizens, but an indefinite supremacy over all persons and things, so far as they are objects of lawful government",Madison
"Next to the effectual establishment of the Union, the best possible precaution against danger from standing armies is a limitation of the term for which revenue may be appropriated to their support",Madison
"The first is, that the convention must have enjoyed, in a very singular degree, an exemption from the pestilential influence of party animosities the disease most incident to deliberative bodies, and most apt to contaminate their proceedings",Madison
"Another admits that it ought to be a government over individuals to a certain extent, but by no means to the extent proposed",Madison
"History informs us, likewise, of the difficulties with which these celebrated reformers had to contend, as well as the expedients which they were obliged to employ in order to carry their reforms into effect",Madison
"A fourth concurs in the absolute necessity of a bill of rights, but contends that it ought to be declaratory, not of the personal rights of individuals, but of the rights reserved to the States in their political capacity",Madison
"In the former case, all local authorities are subordinate to the supreme; and may be controlled, directed, or abolished by it at pleasure",Madison
"Each State, in ratifying the Constitution, is considered as a sovereign body, independent of all others, and only to be bound by its own voluntary act",Madison
"They have chosen rather to dwell on the inconveniences which must be unavoidably blended with all political advantages; and on the possible abuses which must be incident to every power or trust, of which a beneficial use can be made",Madison
"Were these at liberty to regulate the trade between State and State, it must be foreseen that ways would be found out to load the articles of import and export, during the passage through their jurisdiction, with duties which would fall on the makers of the latter and the consumers of the former",Madison
"Had the convention taken the first method of adopting the second article of Confederation, it is evident that the new Congress would be continually exposed, as their predecessors have been, to the alternative of construing the term ""EXPRESSLY"" with so much rigor, as to disarm the government of all real authority whatever, or with so much latitude as to destroy altogether the force of the restriction",Madison
These questions admit of ready answers,Madison
The executive power will be derived from a very compound source,Madison
An objector in a small State is equally loud against the dangerous inequality in the House of Representatives,Madison
"Shut your hearts against the poison which it conveys; the kindred blood which flows in the veins of American citizens, the mingled blood which they have shed in defense of their sacred rights, consecrate their Union, and excite horror at the idea of their becoming aliens, rivals, enemies",Madison
"The copyright of authors has been solemnly adjudged, in Great Britain, to be a right of common law",Madison
The power of coinage has been so construed by Congress as to levy a tribute immediately from that source also,Madison
"The latitude of the expression here used seems to secure each State, not only against foreign hostility, but against ambitious or vindictive enterprises of its more powerful neighbors",Madison
"Every man will be sensible of this difficulty, in proportion as he has been accustomed to contemplate and discriminate objects extensive and complicated in their nature",Madison
Protection against domestic violence is added with equal propriety,Madison
"Among the lesser criticisms which have been exercised on the Constitution, it has been remarked that the validity of engagements ought to have been asserted in favor of the United States, as well as against them; and in the spirit which usually characterizes little critics, the omission has been transformed and magnified into a plot against the national rights",Madison
", established by the general government, is not less evident",Madison
"The particular precaution against the erection of new States, by the partition of a State without its consent, quiets the jealousy of the larger States; as that of the smaller is quieted by a like precaution, against a junction of States without their consent",Madison
And she is warned by others against following this advice under pain of the most fatal consequences,Madison
"I remark here only that it seems to owe its rise and prevalence chiefly to the confounding of a republic with a democracy, applying to the former reasonings drawn from the nature of the latter",Madison
This class of powers forms an obvious and essential branch of the federal administration,Madison
"And yet there are men, who have not only been silent spectators of this prospect, but who are advocates for the system which exhibits it; and, at the same time, urge against the new system the objections which we have heard",Madison
"""No State shall enter into any treaty, alliance, or confederation; grant letters of marque and reprisal; coin money; emit bills of credit; make any thing but gold and silver a legal tender in payment of debts; pass any bill of attainder, ex-post-facto law, or law impairing the obligation of contracts; or grant any title of nobility",Madison
"Hence, it clearly appears, that the same advantage which a republic has over a democracy, in controlling the effects of faction, is enjoyed by a large over a small republic,--is enjoyed by the Union over the States composing it",Madison
"It will be much better that the violence in such cases should be repressed by the superintending power, than that the majority should be left to maintain their cause by a bloody and obstinate contest",Madison
"This is the form in which the comparison is usually stated to the public: but is it a just form? Is it a fair comparison? Does the British Constitution restrain the parliamentary discretion to one year? Does the American impose on the Congress appropriations for two years? On the contrary, it cannot be unknown to the authors of the fallacy themselves, that the British Constitution fixes no limit whatever to the discretion of the legislature, and that the American ties down the legislature to two years, as the longest admissible term",Madison
The southern shore of Lake Erie lies below that latitude,Madison
"Should a war be the result of the precarious situation of European affairs, and all the unruly passions attending it be let loose on the ocean, our escape from insults and depredations, not only on that element, but every part of the other bordering on it, will be truly miraculous",Madison
"In this instance, also, the new provision is an improvement on the old",Madison
So far the national countenance of the government on this side seems to be disfigured by a few federal features,Madison
"With equal, nay with greater reason, a body of men are unfit to be both judges and parties at the same time; yet what are many of the most important acts of legislation, but so many judicial determinations, not indeed concerning the rights of single persons, but concerning the rights of large bodies of citizens? And what are the different classes of legislators but advocates and parties to the causes which they determine? Is a law proposed concerning private debts? It is a question to which the creditors are parties on one side and the debtors on the other",Madison
"That it will be a federal and not a national act, as these terms are understood by the objectors; the act of the people, as forming so many independent States, not as forming one aggregate nation, is obvious from this single consideration, that it is to result neither from the decision of a MAJORITY of the people of the Union, nor from that of a MAJORITY of the States",Madison
"But among all the blunders which have been committed, none is more striking than the attempt to enlist on that side the prudent jealousy entertained by the people, of standing armies",Madison
"A wise nation will combine all these considerations; and, whilst it does not rashly preclude itself from any resource which may become essential to its safety, will exert all its prudence in diminishing both the necessity and the danger of resorting to one which may be inauspicious to its liberties",Madison
"As the natural limit of a democracy is that distance from the central point which will just permit the most remote citizens to assemble as often as their public functions demand, and will include no greater number than can join in those functions; so the natural limit of a republic is that distance from the centre which will barely allow the representatives to meet as often as may be necessary for the administration of public affairs",Madison
They accomplished a revolution which has no parallel in the annals of human society,Madison
""" ""Greece was undone,"" he adds, ""as soon as the king of Macedon obtained a seat among the Amphictyons",Madison
"The friend of popular governments never finds himself so much alarmed for their character and fate, as when he contemplates their propensity to this dangerous vice",Madison
"The batteries most capable of repelling foreign enterprises on our safety, are happily such as can never be turned by a perfidious government against our liberties",Madison
"A landed interest, a manufacturing interest, a mercantile interest, a moneyed interest, with many lesser interests, grow up of necessity in civilized nations, and divide them into different classes, actuated by different sentiments and views",Madison
"Being subjects either of an absolute or limited monarchy, they have endeavored to heighten the advantages, or palliate the evils of those forms, by placing in comparison the vices and defects of the republican, and by citing as specimens of the latter the turbulent democracies of ancient Greece and modern Italy",Madison
"The government of England, which has one republican branch only, combined with an hereditary aristocracy and monarchy, has, with equal impropriety, been frequently placed on the list of republics",Madison
"Does it, in fine, consist in the greater obstacles opposed to the concert and accomplishment of the secret wishes of an unjust and interested majority? Here, again, the extent of the Union gives it the most palpable advantage",Madison
Security against foreign danger is one of the primitive objects of civil society,Madison
"When the Almighty himself condescends to address mankind in their own language, his meaning, luminous as it must be, is rendered dim and doubtful by the cloudy medium through which it is communicated",Madison
In one particular it is admitted that the convention have departed from the tenor of their commission,Madison
"Experience has instructed us that no skill in the science of government has yet been able to discriminate and define, with sufficient certainty, its three great provinces the legislative, executive, and judiciary; or even the privileges and powers of the different legislative branches",Madison
We have seen in what manner they have borne the trial even on that supposition,Madison
"The authority of the existing Congress is restrained to the regulation of coin STRUCK by their own authority, or that of the respective States",Madison
It is involved in the power of self-defense,Madison
"The existence of a right to interpose, will generally prevent the necessity of exerting it",Madison
They had every reason to believe that the contrary sentiments agitated the minds and bosoms of every external and internal foe to the liberty and prosperity of the United States,Madison
"And according to one, this mode of appointment is extended to one of the co-ordinate branches of the legislature",Madison
"In requiring more than a majority, and principles",Madison
"Is it true that force and right are necessarily on the same side in republican governments? May not the minor party possess such a superiority of pecuniary resources, of military talents and experience, or of secret succors from foreign powers, as will render it superior also in an appeal to the sword? May not a more compact and advantageous position turn the scale on the same side, against a superior number so situated as to be less capable of a prompt and collected exertion of its strength? Nothing can be more chimerical than to imagine that in a trial of actual force, victory may be calculated by the rules which prevail in a census of the inhabitants, or which determine the event of an election!May it not happen, in fine, that the minority of CITIZENS may become a majority of PERSONS, by the accession of alien residents, of a casual concourse of adventurers, or of those whom the constitution of the State has not admitted to the rights of suffrage? I take no notice of an unhappy species of population abounding in some of the States, who, during the calm of regular government, are sunk below the level of men; but who, in the tempestuous scenes of civil violence, may emerge into the human character, and give a superiority of strength to any party with which they may associate themselves",Madison
Whether any part of the powers transferred to the general government be unnecessary or improper? 2,Madison
The powers included in the THIRD class are those which provide for the harmony and proper intercourse among the States,Madison
"It has been shown, that the other confederacies which could be consulted as precedents have been vitiated by the same erroneous principles, and can therefore furnish no other light than that of beacons, which give warning of the course to be shunned, without pointing out that which ought to be pursued",Madison
"The question, therefore, whether this amount of power shall be granted or not, resolves itself into another question, whether or not a government commensurate to the exigencies of the Union shall be established; or, in other words, whether the Union itself shall be preserved",Madison
"Without it, not only the public authority might be insulted and its proceedings interrupted with impunity; but a dependence of the members of the general government on the State comprehending the seat of the government, for protection in the exercise of their duty, might bring on the national councils an imputation of awe or influence, equally dishonorable to the government and dissatisfactory to the other members of the Confederacy",Madison
"The misfortune under the latter system has been, that these principles are so feeble and confined as to justify all the charges of inefficiency which have been urged against it, and to require a degree of enlargement which gives to the new system the aspect of an entire transformation of the old",Madison
"But the truth is, that these papers are not addressed to persons falling under either of these characters",Madison
"The power of levying and borrowing money, being the sinew of that which is to be exerted in the national defense, is properly thrown into the same class with it",Madison
"At first view, it might seem not to square with the republican theory, to suppose, either that a majority have not the right, or that a minority will have the force, to subvert a government; and consequently, that the federal interposition can never be required, but when it would be improper",Madison
"Theseus first, and after him Draco and Solon, instituted the government of Athens",Madison
"It cannot have escaped those who have attended with candor to the arguments employed against the extensive powers of the government, that the authors of them have very little considered how far these powers were necessary means of attaining a necessary end",Madison
"If they erred most in the structure of the Union, this was the work most difficult to be executed; this is the work which has been new modelled by the act of your convention, and it is that act on which you are now to deliberate and to decide",Madison
